platform-group,text,label
Facebook-REGION 10,"TES REFUND FIRST SEMESTER 2021- 2022

THANK YOU CHED-uniFAST 💙💙💙💙💙

DAGHANG SALAMAT TERTIARY EDUCATION SUBSIDY 🧡🧡🧡🧡🧡

THANK YOU PRESIDENT FERDINAND ROMUALDEZ MARCOS JR.

#CHEDUniFAST
#RA10931
#KalidadNaEdukasyonAbotNa
#LibrengEdukasyon
#TertiaryEducationSubsidy
#chedpinaskolar
#VALENCIACOLLEGESBUKIDNONINCORPORATED",1
Facebook-REGION 8,"To our focal person, Sir Juan Ralph Sy, and to CHED-UNIFAST, thank you so much. I have already received my financial assistance for the 2nd semester of S.Y. 2020-2021.♥️♥️♥️

#TertiaryEducationSubsidy
#CHEDUNifast
#Pinaskolar
#UEPLaoang",1
Facebook-REGION 8,"Thank you very much for the great help you give to us students and as a TES grantee I am very grateful that I am one of those you help, this is a great opportunity for me to study and I am grateful because not everyone is blessed with this kind of help, thank you TES for the help that you give and I am very blessed and lucky because of your help, you will be blessed even more and mabuhay ❤️

Damo.na salamat CHED PINASkolar Region VIIICHED PINASkolar Region VIII - Eastern Visayas (Official)Eastern Visayas CHED PINASkolar Region VIII - Eastern Visayas (Official)CHED PINASkolar Region VIII - Eastern Visayas (Official)CHED PINASkolar Region VIII - Eastern Visayas (Official)lalo na haamon iskwelahan Eastern Visayas State UniversityEastern Visayas State University - Carigara CampusCarigara to all teachers na nag bubulig haamon salamat madamo more blessing come ❤️🥰",1
Youtube,Sana po maka avail 🙏🥺,1
Facebook-REGION 10,"Thank you.! CHED-UNIFAST Tertiary Education Subsidy
Thank you kaau CHED-UNIFAST sa opportunity na gihatag ninyo sa amo.a as mga grantees sa libre na pag eskwela  og Thank you sad sa among Unifast Coordinator Maam Jho Sotto Jho  salamat kaau maam and sa among school 
ACLC College of Bukidnon sa maagang pamasko. 
Merry Christmas 🎄 and Happy New Year 🎆🎇
Mariane Joy Saldivar
BSBA 3rd Year😊
#CHEDUniFAST 
#TertiaryEducationSubsidy 
#LibrengEdukasyon 
#KalidadNaEdukasyonAbotNa 
#chedpinaskolar 
#RA10931
#ACLCCollegeofBukidnon",1
Facebook-REGION 5,"Finally, No more sana all, Tertiary Education Subsidy (TES) for Academic Year 2022-2023 First Semester Received.
Big Thanks To the Government
CHED Commissioner Dr. Popoy Prospero E. De Vera III
Atty. Ryan I. Estevez
UniFAST central staffs
CHEDRO V headed by RD Atty. Septon De La Cruz
UniFAST Regional Staffs and coordinator
City Government of Ligao headed by Mayor Fernando Gonzalez
Licomco Admin staffs headed by Dr. @Jovert Mison Ofracio
Sa mga masisipag na LiComCo focal persons, maraming salamat po sa inyo.
Syempre thanks to God😇

#TES
#Licomco
#CHEDPINASKOLARREGIONV",1
Twitter,"ya girl is a ched scholar
(i mean, i was pala all this time pero ngayon lang sinend ng ched yung name ko sa uni haha)",1
Facebook-REGION 11,THANK YOU CHED TDP❤️#DSSC,1
Facebook-CAR,"Congratulations, Cherubin Amsiwon! 🥳🥳🥳 #TEStimonial",1
Facebook-REGION 5,"Maraming salamat po CHED🤑😍
#CBSUAPILI
#Advanced",1
Facebook-REGION 5,Naglalaro lang naman ako ng Words of Wonders e 😅,1
Facebook-REGION 10,"Thankyou CHED-Unifast and Misamis University🙏😇❤️

#CHEDUnifast
#TertiaryEducationSubsidy
#LibrengEdukasyon
#CHEDPinaskolar
#MisamisUniversity",1
Facebook-REGION 10,"Thank you CHED-UNIFAST and MISAMIS UNIVERSITY ❤️

I am CLINT A MACAHIS taking up Bachelor of Science in CRIMINOLOGY @ Misamis University - Ozamiz City.
Proud TES GRANTEE. Thank you to all people behind this program And Thank you Coordinators,
Thank you Sir Karl A Denise our coordinator
Thank you Sec. Popoy De Vera..

#MisamisUniversity
#TESRelease1stSem2022-2023
#EarlyChristmasGift
#ChedUnifastTR10
#KalidadNaEdukasyonAbotNa
#TertiaryEducationSubsiidy
#RA10931
#TESRelease",1
Facebook-REGION 10,"Thank you kaayo sa CHED UniFAST TES and Iligan Medical Center College. ❤️❤️❤️
#CHEDUniFAST
#TertiaryEducationSubsidy
#LibrengEdukasyon
#KalidadNaEdukasyonAbotNa
#chedpinaskolar
#RA10931",1
Facebook-REGION 7,"THANK YOU SO MUCH CHED-TES ❤️❤️❤️😇
Indiana Aerospace University

#TESGRANTEE",1
Facebook-CAR,"Testimonya ng isang TES grantee mula sa Rehiyong CALABARZON... Totoong hindi hadlang ang kahirapan sa pag-abot ng pangarap. 
Mabuhay ka, Jake Porto! Ipagpatuloy mo ang pagiging inspirasyon sa iba pang mga nangangarap makapagtapos at bumuti ang estado ng pamumuhay. 👍🏻
Ikaw ba ay may storyang TES? 
Ibahagi sa amin kung papaano ka natulungan ng Tertiary Education Subsidy o ng Free Higher Education. I post lamang ito sa ating facebook group. 
H'wag rin natin kalimutan i-like 👍  ang official Prof Popoy De Vera FB page para sa mga anunsyo hinggil sa mataas na edukasyon.",1
Facebook-REGION 8,"Thank you so much CHED UNIFAST especially n sir Popoy De Vera, Thank you sad ma'am Marie Cris Carpes Germano ug sa tanan teachers and working student sa pag guide namng mga studyante Godbless you all❤️
#CHEDUNIFAST
#TESGRANTEE
#BISTIAN",1
Facebook-REGION 5,ParSU CHED-TDP cutie 🤞🏻✨,1
Facebook-REGION 9,Ayo? Hapit na Pasko bake nemen😁,1
Facebook-REGION 8,"At young age, I had learn the meaning of ""poverty"". I go to school with broken shoes, I borrowed pen from my classmates and do extra school tasks to earn money. I was doing every inch of my best.. not get high grades, I just want to earn a living. Going back, I was anxious to enter college because I know it requires amount of money in finishing a course.

Now that I'm a TES Grantee's. I stand tall beyond my hardships, I walk with pride knowing to have assurance for my future.
I educate no longer for the profit...
I educate because from the very beginning.. I had a DREAM ♥️",1
Facebook-REGION 8,First 3 days of the disbursement of grants to TES and TDP-TES grantees/scholars due for the first semester of A.Y. 2021-2022 at the Palompon Institute of Technology - Main Campus.,1
Facebook-REGION 8,From the bottom of my heart♥️ Thank you so much CHED UniFAST for this opportunity to be part of this scholarship. With this I was able to buy a new laptop which is I really needed for my school works and for my learnings. May the God bless you all as always😊€™☺️,1
Facebook-REGION 9,"PATIENCE IS A VIRTUE ❤️

Thanks G🙏❤️

Thank you so much TES

WMSU ESU MOLAVE

#firstsemrelease
#UniFAST
#PINASkolar
#TertiaryEducationSubsidy
#CHEDUniFAST
#1stsemrelease",1
Facebook-REGION 8,I hope mapili ako sa scholarships. Para makatulong sa pag aaral ko. 🙏🙏,1
Facebook-REGION 5,"bHe may stipend na may I love you pa, chos!",1
Facebook-REGION 7,"We have this word called “puhon” which means “God-willing or hopefully”. It  gives us hope about something. It may be a simple five-letter word but it has a magical meaning.
“Yes! P-U-H-O-N is finally over!
I am writing this, to express my sincere gratitude to you for making me part of this Tertiary Education Subsidy possible. I was thrilled to learn that I have been selected as one of the grantees for this scholarship program, and I am deeply appreciative for giving us the opportunity to continue our studies and fulfill our dreams.  I hope that one day I will also be able to help a student achieve their goals, like you’ve helped me.Once again, thank you for making this possible.
#PINASkolar 
#UniFAST 
#TESGRANTEE 
#BantayanSouthernInstitute,Inc.",1
Facebook-REGION 11,Thank you so much TDP-DUMPER...GOD BLESS♥️♥️♥️,1
Facebook-REGION 9,"Thank you so much TES❤️
- student of Southern MINDANAO COLLEGE (SMC)

#UniFAST
#CHEDUniFAST
#PINASkolar
#TertiaryEducationSubsidy

It is a big blessing for me that I am one of the students who belong to this kind of scholarship.",1
Facebook-REGION 10,"TES DISTRIBUTION FIRST SEMESTER AY, 2022-2023

OLD TES GRANTEES!

THANK YOU GOD 🙏🙏 I

BLESSING TO ALL ❤️❤️❤️❤️

#CHEDUniFAST
#TertiaryEducationSubsidy
#LibrengEdukasyon
#RA10931
#KalidadNaEdukasyonAbotNa
#chedpinaskolar
#VALENCIACOLLEGESBUKIDNONINCORPORATED",1
Facebook-REGION 5,"Announcement ÃƒÂ°Ã…Â¸Ã¢â‚¬Å“Ã‚Â£

Please be informed that this is now the Official FACEBOOK PAGE of CHED Unifast Region V.",1
Facebook-REGION 8,"Maging kaming mga nag aaral sa pribadong institusyon ay abot ng liwanag na dulot ng Tertiary Education Subsidy, mayaman man sa paningin ng karamihan sapagkat nakakapag aral sa isang pang pribadong pamantasan subalit may iilang estudyante pa rin sa likod ng karangyaan ang nakagapos sa tanikala ng kahirapan.

#MyTestiomonial
#StoryOfHopeInTheMidstOfDarkness
Anak ng isang kargador na ama, anak ng inang maagang gumigising sa madaling araw upang makapag tinda, sa ganitong paraan lamang kami binubuhay ng aking mga butihing magulang. Apat kaming magkakapatid kaya't mahirap para sa kanila na matustusan ang aking pag aaral, lalo na at napilitan akong mag aral sa isang pribadong paaralan Saint Paul School of Professional Studies (SPSPS). Sinubukan ko namang mag enroll sa isang pampublikong pamantasan upang kahit papaano wala na akong babayaran tuition, sa kasawiang palad kinapus makakuha ng puwang sa kursong Bachelor of Science in Accountancy, noon pa man pinangarap kung maging CPA balang araw. Kaya't nakipag sapalaran akong ipaglaban ang aking pangarap sa isang pribadong paaralan, kahit na walang kasiguraduhan kung hanggang saan lang ang kakayanin ng isang kapus palad sa pinili niyang laban. Subalit isang semestre lang ang aking nakayanan napilitan din akong tumigil sa pag aaral sa kadahilanang kahit na matrikula hirap na hirap kaming mabayaran.

Napanghinaan ako ng loob at sumuko nalang, tinanggap ko sa sarili ko na kahit kailan man hindi na ako magiging isang Sertipikadong Pampublikong Taga Tuos ng bayan. Subalit sa gitna ng dilim may kung anong liwanag sa aking buhay ang dumating, lingid sa aking kaalaman na ako pala ay isa sa napiling iilan na maging benipisaryo ng Tertiary Education Subsidy. Abot langit ang aking pagkagalak sapagkat binuhay nito ang aking naghihingalong pangarap na balang araw maging isang Certified Public Accountant. Kaya't taus puso akong nagpapasalamat sa lahat ng bumubuo programang ito lalong lalo na sa butihin nating Pangulong Pres. Rodrigo Roa Duterte, Sa CHED sa pangunguna ni Commisioner Prof. Prospero De Vera III at sa UniFast. For about 2 more semester nalang ay matatapus ko na ang aking pag aaral sa kolehiyo. Mas pag susumikapan ko pang abutin ang napakalapit at abot kamay ko ng pangarap, nang balang araw kahit papaano ay matumbasan ko ang oppurtunidad na inyong ipinagkaloob sa isang estudyang nangarap na maging Certified Public Accountant.

Logene G. Ablay
Bachelor Of Science In Accountancy
Saint Paul School of Professional Studies

#chedpinaskolar
#CHEDUniFAST
#LibrengEdukasyon
#ProudTESGrantees
#BrighterFuture",1
Facebook-REGION 5,"Feels so good pagganito na nabasa ko sa messenger.
""Please be ready for tomorrow at exactly 1:00 in the afternoon. Don't forget to bring your school ID, your own Alcohol, Face mask, Face shield and Ball pen. Wear your blue or white school shirt, pants and shoes. Seeyah! Thank you🙂 ""

Pag mga ganyarnana ayy! Dawa nalaba pa sana si mama mahanap kong labahan garay😍😆 ",1
Youtube,malaking tulong na yan sa mga estudyante natin.,1
Facebook-PUBLIC_POST,"""Ako ay isa sa naging benepisyaryo ng TDP-CHED Unifast Grant. Ako ay gumawa ng mensahe para maipakita ang lubos na pasasalamat kung paano nakatulong ang scholarship na ito financially, ito ang naging dahilan para ako ay grumaduate.

Galing ako sa mahirap na pamilya ngunit may paninindigan sa buhay. Hindi naging hadlang ang kahirapan para sumuko sa pangarap sa buhay. Sa sitwasyon naming naranasan, mas lalong nagpursigi at pinagbuti ko ang pag-aaral ko at mas nagkaroon ako ng tiwala sa sarili upang makamit ang mithiin sa buhay.

Hindi pa man ako nakatungtong sa kolehiyo, problemado na kami kung saan kukuha ng gastusin para matustusan ang aking pag-aaral lalo na't kabilang ang aking magulang sa Senior Citizen.

Hanggang sa isang araw, may nakapagsabi sa akin na kabilang ang pangalan ko sa listahan ng TDP- CHED Unifast. Kaya, ako ay lubos na nagpapasalamat dahil isa ako sa maswerteng napili na mabigyan ng scholarship sa programang TDP- CHED Unifast. Dahil dito, nabawasan ang problema ko sa pera. Natustusan nito ang mga gastusin ko sa pagkain, allowance, pamasahe at mga kagamitan sa aking pag-aaral. Sobrang salamat talaga sa opportunidad at tulong na naipagkaloob sa akin. Sa lahat ng bumubuo sa CHED-UNIFAST maraming maraming salamat po ! Sana ay madami pa kayong matulungan na mg mag-aaral para maabot din nila ang kanilang pangarap na makatapos. Godbless po palage !!

Ngayong taon 2022, nito lamang buwan ng Hulyo ika-14, ako ay nakapagtapos sa kursong BACHELOR OF ELEMENTARY EDUCATION- isang pangarap na natupad dahil sa TDP-CHED Unifast CAR. Sipag, tiyaga , tiwala sa sarili at scholarship ang dahilan kung bakit ko naabot ang pangarap ko at ng aking pamilya na makapagtapos sa kolehiyo.""

ARLYN V. ARIMBUYOTAN
BACHELOR OF ELEMENTARY EDUCATION
APAYAO STATE COLLEGE- LUNA CAMPUS

#chedCARes
#CHEDUNIFASTCORDILLERA
#PINASkolarCAR
#TEStimonial
#LibrengEdukasyon",1
Facebook-REGION 1,"Welcome, students! 👋🏻

As CHED currently gathers your fellow college mates all over Ilocos Region to join the community, we have temporarily disabled the ability to post so our staff could focus on bringing people in. But don't worry, we'll lift the restriction as soon as we're all settled in!

For the meantime, do you have friends whose tuition is free or who is a Tertiary Education Subsidy (TES) or Tulong Dunong Program (TDP) grantee? Feel free to invite them here too, so they don't miss out. 🙂 

Stay tuned!",1
Facebook-REGION 5,"Dios marhay na banggi po, any updates po ng CHED-Tulong Dunong Program, AY 2019-2020 sa San Jose Community College po? Salamaton po❤️",1
Facebook-REGION 7,"To God be the Glory🤍

I would like to thanks to CHED- Unifast, especially to the School Focal Person ,to our School Administrator and to all the people behind this program the Tertiary Education Subsidy. I am thankful and blessed for this opportunity that I received tertiary education subsidy.
Thank you so much❣️
#PINASkolar
#CHEDUniFAST
#TES
#TRINIDADMUNICIPALCOLLEGE",1
Facebook-REGION 9,"Thank you TES
Thank you CHED
Since graduate na ako pag recieve ko ng grants, minabuti ko munang i deposit ito..

At ito na ngayon.
I will spent my TES money
*masteral_tuition
*review_tuition
*NCII",1
Facebook-REGION 5,"Taos pusong pasasalamat po sa lahat ng mga taong bumubuo sa UNIFAST sa pagkakataong ibinigay saakin para maging isang grantee ng nasabing scholarship. Sa tatlong taon na ako'y naging isang grantee ay masasabi kong lubos akong natulungan ng UNIFAST🥰♥️ Ngayon, para sa huli Kong grant ay napagdesisyunan kong bumili ng laptop para magamit ko saaking trabaho bilang isang private school teacher. Dahil sa UNIFAST nakapagtapos Ako at naging guro na sa isang pribadong paaralan. Lubos din akong nagpapasalamat sa mga taong nasa likod ng pag-aasikaso at pagpo-proseso ng aming mga dokumento na kailangan para maging isang grantee lalong lalo na Kay Sir DANMARK VILLAMOR ESPINOSA at sa kanyang mga STAFFS. Mabuhay po kayong lahat. DIYOS MABALOS ❤️😇

#LICEODEMASBATE
#SALAMATUNIFAST
#SALAMATLORD
#REGIONV",1
Facebook-REGION 8,"thank you so much unifast..
may pang tuition na.
thank you so much pod ninjo sir Joselito Que Borong maam marie cris germano ug sa imong mga angels ng ni tabang ug pag process mam..god bless hurot
Thank you so much ❤️❤️

#unifast
#BIST",1
Facebook-CAR,"FRIENDLY REMINDER for TES AND TDP-TES BENEFICIARIES
The CHED-CAR UniFAST Unit has started collecting Certificates of Enrollment of enrolled beneficiaries under the Tertiary Education Subsidy (TES) Program and Tulong-Dunong Program (TDP-TES) for the First Semester of School Year 2022-2023.


In this regard, we remind the TES beneficiaries and TDP-TES grantees of their timely enrollment to avoid delays in the processing of their grants.


For inquiries, you may message us on CHED-UNIFAST CORDILLERA Facebook Page.


Thank you, PINASkolars!


#FriendlyAdvisory
#pinaskolarcar",1
Facebook-REGION 7,"Good news! TES Applications for A.Y 2021-2022 are NOW OPEN! 

Applications for TES are done at your school; all you have to do is approach or send a message to your school's TES Focal Person (from the Scholarship Office) so that they may upload your application to the Online HEI Portal. Applications are only until December 31, 2021

More details on TES are on our Announcements tab so you may want to check that out as well!",1
Facebook-REGION 8,"Kelan po mag rerelease ng subsidy ang Abuyog Community College for second sem, SY 2021-2022",1
Facebook-REGION 8,"Thank you so much CHED-UniFAST, I already received the financial assistance for the year 2020-2021 firat and second sem from Can-avid Eastern Samar State University.❤️❤️❤️

RA#10931
#TulungDulongProgram
#proudtdpgrantee",1
Facebook-REGION 6,"Congratulations and bravo to all the WINNERS of the LANDBANK x CHED-UniFAST #MyTEStimony Photo Contest!👏🎉

Winners from Region VI - Western Visayas

🎁Grand Prize : Php 10,000.00
Maribel Leopardas
Northern Iloilo Polytechnic State College - Estancia Campus

🎁2nd Runner-Up : Php 7,000.00
Marvie Ann Berdin
St. Anthony's College - Antique

Thank you to all of the participants for sharing their""Inspirasyon ng Kuwentong TES"" stories. Follow the LANDBANK Facebook Page and you might just see your entry featured there!

#BankingOnTheFilipinoSpirit
#ServingTheNation
#LBPXUniFAST
#TertiaryEducationSubsidy
#CHEDUniFAST
#RA10931
#PINASkolar",1
Facebook-REGION 7,"Thank you so much TES for this early Christmas gift. Thank you very much to the people behind this blessings. Thanks G! ❤

#ThanksbetoGod
#ThanksCHED/CHEDRO7
#ThanksNORSUBayawan
#WeCARENORSU-BSC",1
Facebook-REGION 7,"To God be the Glory
I'm so Thankful that I was given the chance to be part of this program. A very big help to all of us ❤️
Thank you to CHED scholarship program
#CareCenter
#PINASkolar
#CHEDUniFAST
#TertiaryEducationSubsidy
#UniFAST
#maam&sir
Thank you ❤️ Wecare Norsubayawan",1
Facebook-REGION 5,"Hi po. From St. Peter Baptist College Foundation.
Any update po? Salamat po",1
Facebook-REGION 8,"Maraming maraming salamat po CHED UNIFAST, I already received my financial assistance for s.y 2020-2021for 2nd semester
#tertiary education subsidy
#CHED UNIFAST
#RA10931
#pinaskolar
#UEP CATUBIG",1
Facebook-REGION 11,"Thank you so much TES!
Esp, sa CHED!

RECEIVED STIPEND for 2nd sem.
From DORSU
THANK LORD 😇😇😇",1
Facebook-REGION 8,"I, Mariantonietta L Lipian a Bachelor of Science in Hospitality Management student in Visayas State University. I am one of the beneficiary of the TES Scholarship from Ched and with that I am very thankful for it because it helps a lot to my studies and it changed my life. Before TES I thought that I couldn't continue pursuing college and when I discover to be one of the beneficiary of the TES Scholarship I am very happy and very much confident to pursue college since I already have the financial support that I need.
I am very thankful to all the person involved upon making this scholarship possible, it really helps all those students who really need a support financially that includes me, and because of TES I really believe that a possibility to reach my dream is now close to reality.

#CHEDUniFAST
#TESGRANTEE
#chedpinaskolar
#ESSUGUIUAN",1
Twitter,maraming salamat po sa lahat ng may pakana sa scholar ng UNIFAST AT CHED malaking tulong po ito sa aming pag aaral,1
Facebook-REGION 7,"I thank God for this blessing, for being one of the beneficiary of TES.
Maraming salamat President Duterter, chairman Popoy De Vera, NORSU Bais Campus at sa mga taong bumubuo nang programmang ito.

GODBLESS☺️",1
Facebook-REGION 9,"""Napakaswerte ko na ako'y isa sa mga naging TES grantees. Kung hindi lang dahil sa kahirapan ay malamang natapos ko ang dati kong kurso noong 2015. Kailangang dumiskarte pa para may pambayad sa school kaya isang dahilan ito para mawalan ng gana ang ibang estudyante na mag-aral. Ngayon, determinado na akong makatapos dahil nakatutok na lang sa pag-aaral at sa pag-submit ng mga academic requirements. Ganyan na lang kasimple.

Sa TES, hindi na rason ang kawalan ng pera para hindi makagtapos ng kolehiyo. Ako ay taos pusong nagpapasalamat sa programang hatid ninyo, CHED-UniFAST. Mabuhay Pilipinas!""

Everette Pagonzaga
Philippine College Foundation
Bachelor of Elementary Education

#TEStimonial
#LibrengEdukasyon
#KalidadNaEdukasyonAbotNa
#TertiaryEducationSubsidy
#Reg10TESGrantee",1
Youtube,the advantage of this law is students are free to achieve education but the disadvantage is students have free education,1
Facebook-REGION 7,"Words can never express my gratitude and appreciation to CHED-UNIFAST for allowing me to become one of the TES grantee and also to the people behind this program (carecenter). It's really a very big blessing for me. Thank you so much to your generous support, I was able to complete my secondary education without it I don't know where I am today.
I am forever indebted and thankful for sponsoring my Education.
BSIT major in Automotive
Thank you Lord, and God Bless to all of you.

#TESGRANTEE
#CHEDUniFAST
#PINASkolar
#carecenter
#ThankYouSoMuch♥️♥️♥️♥️",1
Facebook-REGION 11,"Thank you CHED TES😍 already received our First semester A.Y 2021-2022.
God bless you po😇💜

#davaocentralcollege
#chedregionxi
#IStandWithUniFAST",1
Facebook-REGION 9,"""Dama ko ang naging hirap ng aking mga magulang sa paghahanapbuhay makapag-aral lamang kami ng aking kapatid. Minsan na ring nalugmok ang aming pamilya dahil sa mga pagsubok na dumating sa amin ngunit muli kaming nakabangon.

Isang pagkakataon na hindi ko inaasahan at tanging sagot sa mga dalangin ng aking pamilya ang makuha ako sa TES. Lubos ang aking pasasalamat sa Poong Maykapal dahil sa biyayang ito at sa lahat ng bumubuo ng TES program. Mabuhay kayo!""

Maylyn Eludo
Surigao State College of Technology
Bachelor of Science in Environmental Science

#TEStimonial
#LibrengEdukasyon
#KalidadNaEdukasyonAbotNa
#TertiaryEducationSubsidy
#CARAGATESGrantee",1
Facebook-REGION 5,"Maraming salamat po CHED UniFAST for this grateful opportunities na maging Isang scholar po sa TES(Tertiary Education Subsidy
Sa tulong po nito naka bili po aku nang maraming supply na ink for my printer 😇 napaayos kuna Rin po ang aking loptop at nakapag savings Rin po aku para sa darating na pasukan ngaung school year ...Isang malaking biyaya po sa Amin na naka pasok po ako dto bilang scholar katulad na lng po ngaun na lahat kmi ng mga kapatid ko ay nag aaral at sakto lng po ang Kita nang papa ko sa pag Kain namin Araw Araw
Maraming salamat po sa walang sawang pagtulong nyo sa amin sanay marami pa po kayong matulungan😊 
Maraming salamat Rin po masisipag naming school staff na walang sawang nag tatrabaho para po ma release sa Amin ang TES Stipend, ang aming OIC-President/College Administrator Mr. Jovert M. Ofracio,EdD at Mr. Michael Ringad , Ms. Nenita P. Prena, Ms. Joynie Bie M. Orcio maraming maraming salamat po sainyo and God bless you always 😇
Maraming salamat Rin po sa ating GOBYERNO sa walang sawang pagtulong sa mga nangangailang at sa mga estudyante 😊 ",1
Facebook-REGION 8,"Thankyou so much #UNIFAST for this great opportunity, usa mo sa rason nganong nagpabilin gihapon ming lig on karun sa among pag skwela. Kani jud ang literal na hagdan patungo sa maayos na kinabukasan hehehe. Walang katapusang pasasalamat labi na sa mibarug nga ginikanan namo sa unifast maam Mariecris Germano and sir Joselito Borong thankyou sa inyong paningkamot ug paninguha maam sir heheheh
#Proudscholar
#unifastcutie
#bist",1
Facebook-REGION 5,"Thank you very much ched unifast,,, thank you for your support to my SON",1
Facebook-REGION 9,"Thank you so much TES ❣
WMSU- ESU Olutanga
First sem.💗",1
Facebook-REGION 9,"""I would like to express my gratitude to CHED- UniFAST. I was able to graduate from college free from paying tuition and other fees. I am also a recipient of the Tertiary Education Subsidy and I feel blessed to be one of the grantees. To all the people behind the Free Higher Education and TES program, I hope you'll continue to give a helping hand to students who are working hard to fulfill their dreams in life.

To my family, professors, and friends -- I love and appreciate you. I am beyond grateful for the way you guys believed in me and the way you made me believe in myself. I just want to thank God for helping me through these years. Without Him, I wouldn't know how to move forward and be where I am today.""

Shiela Mae Olivario
Batangas State University - ARASOF Nasugbu
BSBA in Human Resource Management, Cum Laude

#TEStimonial
#LibrengEdukasyon
#KalidadNaEdukasyonAbotNa
#TertiaryEducationSubsidy
#Reg4TESGrantee",1
Facebook-REGION 5,"Salamat po ning maray sa Ched pinaskol/Unifast, Ligao Community College/LICOMCO staff lalo na sa mga nag asikaso nung TES, sa gurang ko at lalo na kay God. Dahil sa TES naka tapos ako ng apat na taon sa koliheyo at nabili ko lahat ng kailangan sa aking pagaaral sa kursong BACHELOR OF EARLY CHILDHOOD EDUCATION bilang isang TES Grantee. Salamat man po sa LGU para maproseso nikang samong TES Stipend, salamat kay sir Jovert Ofracio, Ma'am Nenita Prena, sir michael Ringad salamat po gilayon at sana padagos pa po kan pagtabang ninyo lalo na sa mga estudyante nangangaipo ning pinansya na suporta.
#chedpinaskolar
#CHEDUniFAST
#Tes",1
Facebook-REGION 11,"Thank you so much, CHED TDP-TES🤗. Dako gyud kaayu ning tabang❤️. God bless you all😇.
#DSSC
#CHEDTDPTES",1
Youtube,Sir kelan poba ule ang pag bubukas ng application para sa sy 2022 2023- po?,1
Twitter,Sana yung mga Unifast scholar's alam nilang ingatan at gamitin sa tama yung naclaclaim nilang pondo from CHED. Madaming mas deserve niyan kesa sa inyo.,1
Facebook-REGION 8,"I am much grateful to be one of TES grantee. Thank you so much CHED Unifast for opportunities that you give us. Also thank you to sir Manolo Loreto and to his staff❤❤😊 

#CHEDUniFAST
#TESGRANTEE
#IStandWithUniFAST
#VisayasStateUniversity Main Campus",1
Facebook-REGION 8,"Thank you so much CHED - UNIFAST . God Bless po 😇

# TESGRANTEE
# EVSU-CC",1
Facebook-REGION 8,"""I NEVER EXPECTED TO BE THE LUCKY ONE""

I will never forget that day, the day I saw my name on the lists of students for TES beneficiaries posted in our department's bulletin board in our school. Did you know that feeling na you're not expecting to be on the lists not to mention that it's the TES Scholarship, because in the first place I didn't applied for it? It's not that I don't like to be a TES Scholar but it's the other way around, I was really thankful and will always be. The time I firstly knew that I'm on the list and of course until today I always thanks God for giving me this kind of opportunity a blessing though. Also, thank you CHED-Unifast and to our TES focal person ma'am Analie Nicart for guiding us and helping us get our TES allowance.
We all knew especially us students, how this pandemic brought us in terms of access to online classes. That is why being a TES grantee is such a great blessing to me because through TES, I was able to buy gadgets that I can now use during our online classes and other school matters that really need the use of gadget. I'm glad to say that because of TES I have now my mobile phone and for the first time I made it to buy my first ever brand new TravelMate P2 ACER LAPTOP which is a very essential tool in doing school activities like this semester that we will be making our Thesis. TES is a huge help for us students who can't afford to buy such gadgets.
To my co-students who wishes to be a TES Scholar but never be that lucky, don't be disappointed if you'll not be chosen. Instead, study hard and your LUCK will just come your way in the time that you never expected to come just like what happened to me.

Gayda, Lea L.
Bachelor of Science in Hospitality Management
Eastern Samar State University
GUIUAN CAMPUS

#MyTEStimony
#ProudTESGrantee
#chedpinaskolar
#CHEDUniFAST",1
Facebook-REGION 8,"Thank you so much Ched Unifast and Rodrigo duterte&Sir popoy ,Thank you Bato Institute of Science & technology.Dolho Bato ,Leyte ,especially to Sir Joselito Que Borong & Marie Cris Carpes Germano sa inyong effort makadawat me sa among scholar ship dako na kaayo ug tabang namo , thank you so much....",1
Facebook-REGION 11,"Thank you so much CHED-UNiFAST🥰 , I already received my 2nd semester sy: 2021-2022 GOD BLESS YOU ALL po❤️

#IStandWithUniFast
#CHEDUniFAST
#TertiaryEducationSubsidy
#ThankyouChed
#PINASkolar
#LIFI",1
Facebook-REGION 7,"To God be the Glory!
Thank you so much CHED-UniFAST TES AND NORSU-BAYAWAN.
So much thank you CHED-UniFAST TES for being part of this scholarship and also a big opportunity for me/us. This is really a big big blessings for me, but not only for me, also for my family. With this scholarship and the first time I received the payout t'was year 2018/2019. Wanna share to y'all of what CHED-UniFAST TES helped me that time and until now. My mom really experienced severe illness that time that's why after I received the money I took her to the Holy Child hospital for her to get a check-up that time and bought her some medicines given. I'm so much thankful and happy because my mom is doing better after she took that medicines about a couple of weeks that time. She's doing better until now. My mom's life is important for me that's why I spent more the money for her and also for my family, my sibling's studies and for me. This is what CHED-UniFAST TES helped me go through my hardship in life! I'm so much thankful to the Lord and to the people who are part of this scholarship. God bless us all!💖😇
#MABUHAYTAYONGMGATESGRANTEES!!!🙏💖",1
Facebook-REGION 7,"Thank youu CHED PINASkolar💕

Scholarshipoffice Norsumain
#PINASkolar",1
Facebook-REGION 8,"Thanks CHED UniFast Region 8 and BIST Coodinator Sir Joselito Que Borong & Mam Marie Cris salamat mam and sir sa inyong tabang for Subsidy to me

# CHEDPinaskular

Vice President: Sara Duterte para sa Edukasyon hapit na molingkod sa June 30,2022 💪💪",1
